"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible"
"S3","LV-S-F","3_1_39","Saronno","","1","","Milano Cadorna-Saronno",""
"S3","LV-S-F","3_1_4","Saronno","","1","","Milano Cadorna-Saronno",""
"S3","LV-S-F","3_1_5","Saronno","","1","","Milano Cadorna-Saronno",""
"S3","LV-S-F","3_1_6","Saronno","","1","","Milano Cadorna-Saronno",""
"S3","LV-S-F","3_1_7","Saronno","","1","","Milano Cadorna-Saronno",""
"S3","LV-S-F","3_1_8","Saronno","","1","","Milano Cadorna-Saronno",""
"S3","LV-S-F","3_1_9","Saronno","","1","","Milano Cadorna-Saronno",""
"S4","LV","4_0_1","Milano Cadorna","","0","","Seveso-Milano Cadorna",""
"S4","LV-S-F","4_0_10","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_11","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_12","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_13","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_14","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_15","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_16","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_17","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_18","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_19","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_2","Milano Cadorna","","0","","Seveso-Milano Cadorna",""
"S4","LV-S-F","4_0_20","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_21","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_22","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_23","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_24","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_25","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_26","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_27","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_28","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_29","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_3","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_30","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_31","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_32","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_33","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_34","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_35","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_36","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_37","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_38","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV","4_0_39","Cesano Maderno","","0","","Camnago Lentate-Cesano Maderno",""
"S4","LV-S-F","4_0_4","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","MAR-S","4_0_40","Milano Cadorna","","0","","Milano Affori-Milano Cadorna",""
"S4","S-F","4_0_41","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV","4_0_5","Milano Cadorna","","0","","Palazzolo Milanese-Milano Cadorna",""
"S4","S-F","4_0_6","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV","4_0_7","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_8","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S-F","4_0_9","Milano Cadorna","","0","","Camnago Lentate-Milano Cadorna",""
"S4","LV-S","4_1_1","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_10","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_11","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_12","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_13","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_14","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_15","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_16","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_17","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_18","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_19","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV","4_1_2","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_20","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_21","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_22","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_23","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_24","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_25","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_26","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_27","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_28","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_29","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_3","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV","4_1_30","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_31","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV","4_1_32","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_33","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV","4_1_34","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_35","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV","4_1_36","Milano Affori","","1","","Milano Cadorna-Milano Affori",""
"S4","S-F","4_1_37","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV","4_1_38","Milano Affori","","1","","Milano Cadorna-Milano Affori",""
"S4","S-F","4_1_39","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_4","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","MAR-S","4_1_40","Milano Affori","","1","","Milano Cadorna-Milano Affori",""
"S4","F","4_1_41","Seveso","","1","","Milano Cadorna-Seveso",""
"S4","LV-S-F","4_1_5","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_6","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_7","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_8","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S4","LV-S-F","4_1_9","Camnago Lentate","","1","","Milano Cadorna-Camnago Lentate",""
"S5","LV-S-F","5_0_1","Treviglio","","0","","Milano Certosa-Treviglio",""
"S5","LV-S-F","5_0_10","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_11","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S","5_0_12","Treviglio","","0","","Varese-Treviglio",""
"S5","F","5_0_13","Pioltello","","0","","Varese-Pioltello",""
"S5","LV-S-F","5_0_14","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S","5_0_15","Treviglio","","0","","Varese-Treviglio",""
"S5","F","5_0_16","Pioltello","","0","","Varese-Pioltello",""
"S5","LV-S","5_0_17","Treviglio","","0","","Varese-Treviglio",""
"S5","F","5_0_18","Treviglio","","0","","Gallarate-Treviglio",""
"S5","LV-S-F","5_0_19","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_2","Treviglio","","0","","Milano Certosa-Treviglio",""
"S5","LV-S","5_0_20","Treviglio","","0","","Varese-Treviglio",""
"S5","F","5_0_21","Treviglio","","0","","Gallarate-Treviglio",""
"S5","LV-S-F","5_0_22","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_23","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_24","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_25","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_26","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_27","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_28","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S","5_0_29","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_3","Treviglio","","0","","Varese-Treviglio",""
"S5","F","5_0_30","Treviglio","","0","","Gallarate-Treviglio",""
"S5","LV-S-F","5_0_31","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_32","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_33","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_34","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_35","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_36","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_37","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_38","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_39","Treviglio","","0","","Varese-Treviglio",""
"S5","LV","5_0_4","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S","5_0_40","Treviglio","","0","","Varese-Treviglio",""
"S5","F","5_0_41","Treviglio","","0","","Gallarate-Treviglio",""
"S5","LV-S-F","5_0_42","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S","5_0_43","Treviglio","","0","","Varese-Treviglio",""
"S5","F","5_0_44","Treviglio","","0","","Gallarate-Treviglio",""
"S5","LV-S-F","5_0_45","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S","5_0_46","Pioltello","","0","","Varese-Pioltello",""
"S5","F","5_0_47","Pioltello","","0","","Gallarate-Pioltello",""
"S5","LV-S-F","5_0_48","Pioltello","","0","","Varese-Pioltello",""
"S5","F","5_0_5","Treviglio","","0","","Gallarate-Treviglio",""
"S5","LV-S-F","5_0_6","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_7","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_8","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_0_9","Treviglio","","0","","Varese-Treviglio",""
"S5","LV-S-F","5_1_1","Varese","","1","","Gallarate-Varese",""
"S5","F","5_1_10","Gallarate","","1","","Treviglio-Gallarate",""
"S5","LV-S","5_1_11","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_12","Varese","","1","","Treviglio-Varese",""
"S5","F","5_1_13","Gallarate","","1","","Treviglio-Gallarate",""
"S5","LV-S","5_1_14","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_15","Varese","","1","","Treviglio-Varese",""
"S5","LV-S","5_1_16","Varese","","1","","Treviglio-Varese",""
"S5","F","5_1_17","Varese","","1","","Pioltello-Varese",""
"S5","LV-S-F","5_1_18","Varese","","1","","Treviglio-Varese",""
"S5","LV-S","5_1_19","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_2","Varese","","1","","Gallarate-Varese",""
"S5","F","5_1_20","Varese","","1","","Pioltello-Varese",""
"S5","LV-S-F","5_1_21","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_22","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_23","Varese","","1","","Treviglio-Varese",""
"S5","F","5_1_24","Gallarate","","1","","Treviglio-Gallarate",""
"S5","LV-S","5_1_25","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_26","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_27","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_28","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_29","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_3","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_30","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_31","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_32","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_33","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_34","Varese","","1","","Treviglio-Varese",""
"S5","F","5_1_35","Gallarate","","1","","Treviglio-Gallarate",""
"S5","LV-S","5_1_36","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_37","Varese","","1","","Treviglio-Varese",""
"S5","F","5_1_38","Gallarate","","1","","Treviglio-Gallarate",""
"S5","LV-S","5_1_39","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_4","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_40","Varese","","1","","Treviglio-Varese",""
"S5","F","5_1_41","Gallarate","","1","","Treviglio-Gallarate",""
"S5","LV-S","5_1_42","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_43","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_44","Gallarate","","1","","Treviglio-Gallarate",""
"S5","LV-S-F","5_1_45","Gallarate","","1","","Treviglio-Gallarate",""
"S5","LV-S-F","5_1_46","Gallarate","","1","","Treviglio-Gallarate",""
"S5","LV-S-F","5_1_47","Gallarate","","1","","Treviglio-Gallarate",""
"S5","LV-S-F","5_1_5","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_6","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_7","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_8","Varese","","1","","Treviglio-Varese",""
"S5","LV-S-F","5_1_9","Varese","","1","","Treviglio-Varese",""
"S6","LV-S-F","6_0_1","Milano Lancetti","","0","","Novara-Milano Lancetti",""
"S6","LV-S-F","6_0_10","Pioltello","","0","","Novara-Pioltello",""
"S6","LV","6_0_11","Pioltello","","0","","Novara-Pioltello",""
"S6","S-F","6_0_12","Pioltello","","0","","Rho-Pioltello",""
"S6","LV","6_0_13","Pioltello","","0","","Novara-Pioltello",""
"S6","S-F","6_0_14","Pioltello","","0","","Novara-Pioltello",""
"S6","LV","6_0_15","Pioltello","","0","","Novara-Pioltello",""
"S6","S-F","6_0_16","Pioltello","","0","","Milano Certosa-Pioltello",""
"S6","LV","6_0_17","Pioltello","","0","","Novara-Pioltello",""
"S6","S-F","6_0_18","Pioltello","","0","","Milano Certosa-Pioltello",""
"S6","LV-S-F","6_0_19","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_2","Treviglio","","0","","Novara-Treviglio",""
"S6","LV-S-F","6_0_20","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_21","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_22","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_23","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_24","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_25","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_26","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_27","Treviglio","","0","","Novara-Treviglio",""
"S6","LV-S-F","6_0_28","Treviglio","","0","","Novara-Treviglio",""
"S6","LV-S-F","6_0_29","Treviglio","","0","","Novara-Treviglio",""
"S6","LV-S-F","6_0_3","Treviglio","","0","","Novara-Treviglio",""
"S6","LV-S-F","6_0_30","Treviglio","","0","","Novara-Treviglio",""
"S6","LV-S-F","6_0_31","Treviglio","","0","","Novara-Treviglio",""
"S6","LV-S-F","6_0_32","Treviglio","","0","","Novara-Treviglio",""
"S6","LV-S-F","6_0_33","Treviglio","","0","","Novara-Treviglio",""
"S6","LV-S-F","6_0_34","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_35","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_36","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_37","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_38","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_39","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_4","Treviglio","","0","","Novara-Treviglio",""
"S6","LV-S-F","6_0_40","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_41","Milano Villapizzone","","0","","Novara-Milano Villapizzone",""
"S6","LV-S-F","6_0_5","Treviglio","","0","","Novara-Treviglio",""
"S6","LV-S-F","6_0_6","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_7","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_8","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_0_9","Pioltello","","0","","Novara-Pioltello",""
"S6","LV-S-F","6_1_1","Novara","","1","","Milano Villapizzone-Novara",""
"S6","LV","6_1_10","Novara","","1","","Treviglio-Novara",""
"S6","LV-S-F","6_1_11","Novara","","1","","Pioltello-Novara",""
"S6","S-F","6_1_12","Milano Villapizzone","","1","","Pioltello-Milano Villapizzone",""
"S6","LV","6_1_13","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_14","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_15","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_16","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_17","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_18","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_19","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_2","Novara","","1","","Milano Villapizzone-Novara",""
"S6","LV-S-F","6_1_20","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_21","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_22","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_23","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_24","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_25","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_26","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_27","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_28","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_29","Novara","","1","","Treviglio-Novara",""
"S6","LV-S-F","6_1_3","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_30","Novara","","1","","Treviglio-Novara",""
"S6","LV-S-F","6_1_31","Novara","","1","","Treviglio-Novara",""
"S6","LV-S-F","6_1_32","Novara","","1","","Treviglio-Novara",""
"S6","LV-S-F","6_1_33","Novara","","1","","Treviglio-Novara",""
"S6","LV-S-F","6_1_34","Novara","","1","","Treviglio-Novara",""
"S6","LV-S-F","6_1_35","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_36","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_37","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_38","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_39","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_4","Novara","","1","","Treviglio-Novara",""
"S6","LV-S-F","6_1_40","Novara","","1","","Pioltello-Novara",""
"S6","LV-S-F","6_1_5","Novara","","1","","Treviglio-Novara",""
"S6","LV-S-F","6_1_6","Novara","","1","","Treviglio-Novara",""
"S6","S-F","6_1_7","Milano Certosa","","1","","Treviglio-Milano Certosa",""
"S6","LV","6_1_8","Novara","","1","","Treviglio-Novara",""
"S6","S-F","6_1_9","Rho","","1","","Treviglio-Rho",""
"S7","LV-S-F","7_0_1","Monza","","0","","Lecco-Monza",""
"S7","LV-S-F","7_0_10","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_11","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_12","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_13","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_14","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_15","Milano Porta Garibaldi","","0","","Besana-Milano Porta Garibaldi",""
"S7","LV-S-F","7_0_16","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_17","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_18","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_19","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_2","Monza","","0","","Lecco-Monza",""
"S7","LV-S-F","7_0_20","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_3","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_4","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_5","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_6","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_7","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_0_8","Milano Porta Garibaldi","","0","","Besana-Milano Porta Garibaldi",""
"S7","LV-S-F","7_0_9","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi via Besana",""
"S7","LV-S-F","7_1_1","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_10","Besana","","1","","Milano Porta Garibaldi-Besana",""
"S7","LV-S-F","7_1_11","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_12","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_13","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_14","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_15","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_16","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_17","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_18","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_19","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_2","Lecco","","1","","Monza-Lecco",""
"S7","LV-S-F","7_1_20","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_3","Besana","","1","","Monza-Besana",""
"S7","LV-S-F","7_1_4","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_5","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_6","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_7","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_8","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S7","LV-S-F","7_1_9","Lecco","","1","","Milano Porta Garibaldi-Lecco via Besana",""
"S8","LV-S-F","8_0_1","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_10","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_11","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S","8_0_12","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_13","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S","8_0_14","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_15","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S9","LV-S-F","9_0_35","Albairate","","0","","Saronno-Albairate",""
"S8","LV-S","8_0_16","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_17","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S","8_0_18","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_19","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_2","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV","8_0_20","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_21","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S","8_0_22","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV-S-F","8_0_23","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
"S8","LV","8_0_24","Milano Porta Garibaldi","","0","","Lecco-Milano Porta Garibaldi",""
